25/06/2022 16:22:49.280 48 1656174169280
25/06/2022 16:22:49.529 0 249
25/06/2022 16:22:49.729 1 200
25/06/2022 16:22:49.930 1 201
25/06/2022 16:22:50.131 1 201
25/06/2022 16:22:50.332 2 201
25/06/2022 16:22:50.534 1 202
25/06/2022 16:22:50.735 35 201
25/06/2022 16:22:50.970 1 235
25/06/2022 16:22:51.177 1 207
25/06/2022 16:22:51.384 32 207
25/06/2022 16:22:51.616 1 232
25/06/2022 16:22:51.818 0 202
25/06/2022 16:22:52.029 26 211
25/06/2022 16:22:52.255 1 226
25/06/2022 16:22:52.457 3 202
25/06/2022 16:22:52.662 0 205
25/06/2022 16:22:52.864 0 202
25/06/2022 16:22:53.065 1 201
25/06/2022 16:22:53.266 18 201
25/06/2022 16:22:53.484 1 218
25/06/2022 16:22:53.685 1 201
25/06/2022 16:22:53.886 0 201
25/06/2022 16:22:54.087 0 201
25/06/2022 16:22:54.287 1 200
25/06/2022 16:22:54.489 1 202
25/06/2022 16:22:54.690 1 201
25/06/2022 16:22:54.891 1 201
25/06/2022 16:22:55.092 0 201
25/06/2022 16:22:55.292 1 200
25/06/2022 16:22:55.493 1 201
25/06/2022 16:22:55.697 3 204
25/06/2022 16:22:55.900 1 203
25/06/2022 16:22:56.102 1 202
25/06/2022 16:22:56.303 1 201
25/06/2022 16:22:56.504 1 201
25/06/2022 16:22:56.705 1 201
25/06/2022 16:22:56.907 1 202
25/06/2022 16:22:57.108 2 201
25/06/2022 16:22:57.311 1 203
25/06/2022 16:22:57.512 0 201
25/06/2022 16:22:57.712 2 200
25/06/2022 16:22:58.002 0 290
25/06/2022 16:22:58.204 0 202
25/06/2022 16:22:58.405 0 201
25/06/2022 16:22:58.606 1 201
25/06/2022 16:22:58.807 0 201
25/06/2022 16:22:59.007 1 200
25/06/2022 16:22:59.208 1 201
25/06/2022 16:22:59.409 0 201
25/06/2022 16:22:59.609 0 200
25/06/2022 16:22:59.809 1 200
25/06/2022 16:23:00.014 0 205
25/06/2022 16:23:00.216 0 202
25/06/2022 16:23:00.417 2 201
25/06/2022 16:23:00.619 1 202
25/06/2022 16:23:00.820 1 201
25/06/2022 16:23:01.021 1 201
25/06/2022 16:23:01.222 2 201
25/06/2022 16:23:01.424 2 202
25/06/2022 16:23:01.626 1 202
25/06/2022 16:23:01.827 1 201
25/06/2022 16:23:02.028 2 201
25/06/2022 16:23:02.230 0 202
25/06/2022 16:23:02.430 1 200
25/06/2022 16:23:02.631 0 201
25/06/2022 16:23:02.832 0 201
25/06/2022 16:23:03.032 1 200
25/06/2022 16:23:03.238 0 206
25/06/2022 16:23:03.441 0 203
25/06/2022 16:23:03.641 1 200
25/06/2022 16:23:03.842 0 201
25/06/2022 16:23:04.042 0 200
25/06/2022 16:23:04.242 2 200
25/06/2022 16:23:04.444 0 202
25/06/2022 16:23:04.644 5 200
25/06/2022 16:23:04.850 1 206
25/06/2022 16:23:05.051 1 201
25/06/2022 16:23:05.252 0 201
25/06/2022 16:23:05.452 1 200
25/06/2022 16:23:05.653 0 201
25/06/2022 16:23:05.853 1 200
25/06/2022 16:23:06.054 0 201
25/06/2022 16:23:06.254 1 200
25/06/2022 16:23:06.456 0 202
25/06/2022 16:23:06.656 2 200
25/06/2022 16:23:06.858 1 202
25/06/2022 16:23:07.059 0 201
25/06/2022 16:23:07.260 0 201
25/06/2022 16:23:07.460 1 200
25/06/2022 16:23:07.661 0 201
25/06/2022 16:23:07.861 1 200
25/06/2022 16:23:08.062 0 201
25/06/2022 16:23:08.262 0 200
25/06/2022 16:23:08.462 1 200
25/06/2022 16:23:08.663 0 201
25/06/2022 16:23:08.863 1 200
25/06/2022 16:23:09.064 0 201
25/06/2022 16:23:09.271 2 207
25/06/2022 16:23:09.473 1 202
25/06/2022 16:23:09.674 1 201
25/06/2022 16:23:09.875 1 201
25/06/2022 16:23:10.076 2 201
25/06/2022 16:23:10.278 0 202
25/06/2022 16:23:10.479 1 201
25/06/2022 16:23:10.681 1 202
25/06/2022 16:23:10.882 0 201
25/06/2022 16:23:11.083 1 201
25/06/2022 16:23:11.285 0 202
25/06/2022 16:23:11.487 0 202
25/06/2022 16:23:11.687 3 200
25/06/2022 16:23:11.890 0 203
25/06/2022 16:23:12.090 1 200
25/06/2022 16:23:12.291 0 201
25/06/2022 16:23:12.492 0 201
25/06/2022 16:23:12.692 1 200
25/06/2022 16:23:12.893 1 201
25/06/2022 16:23:13.094 0 201
25/06/2022 16:23:13.294 1 200
25/06/2022 16:23:13.495 0 201
25/06/2022 16:23:13.695 1 200
25/06/2022 16:23:13.896 0 201
25/06/2022 16:23:14.096 1 200
25/06/2022 16:23:14.297 0 201
25/06/2022 16:23:14.497 1 200
25/06/2022 16:23:14.699 0 202
25/06/2022 16:23:14.899 0 200
25/06/2022 16:23:15.099 1 200
25/06/2022 16:23:15.300 0 201
25/06/2022 16:23:15.500 0 200
25/06/2022 16:23:15.701 0 201
25/06/2022 16:23:15.901 0 200
25/06/2022 16:23:16.104 0 203
25/06/2022 16:23:16.304 0 200
25/06/2022 16:23:16.504 1 200
25/06/2022 16:23:16.705 0 201
25/06/2022 16:23:16.905 1 200
25/06/2022 16:23:17.106 0 201
25/06/2022 16:23:17.306 1 200
25/06/2022 16:23:17.507 1 201
25/06/2022 16:23:17.708 0 201
25/06/2022 16:23:17.908 0 200
25/06/2022 16:23:18.109 0 201
25/06/2022 16:23:18.309 0 200
25/06/2022 16:23:18.509 1 200
25/06/2022 16:23:18.710 0 201
25/06/2022 16:23:18.910 1 200
25/06/2022 16:23:19.111 1 201
