25/06/2022 16:25:42.265 16 1656174342265
25/06/2022 16:25:42.481 1 216
25/06/2022 16:25:42.683 1 202
25/06/2022 16:25:42.884 0 201
25/06/2022 16:25:43.086 1 202
25/06/2022 16:25:43.287 0 201
25/06/2022 16:25:43.488 0 201
25/06/2022 16:25:43.688 0 200
25/06/2022 16:25:43.888 1 200
25/06/2022 16:25:44.089 1 201
25/06/2022 16:25:44.291 0 202
25/06/2022 16:25:44.491 1 200
25/06/2022 16:25:44.692 0 201
25/06/2022 16:25:44.892 0 200
25/06/2022 16:25:45.092 1 200
25/06/2022 16:25:45.294 0 202
25/06/2022 16:25:45.495 0 201
25/06/2022 16:25:45.695 1 200
25/06/2022 16:25:45.896 0 201
25/06/2022 16:25:46.096 1 200
25/06/2022 16:25:46.297 0 201
25/06/2022 16:25:46.497 1 200
25/06/2022 16:25:46.698 1 201
25/06/2022 16:25:46.899 0 201
25/06/2022 16:25:47.099 0 200
25/06/2022 16:25:47.300 0 201
25/06/2022 16:25:47.500 0 200
25/06/2022 16:25:47.700 1 200
25/06/2022 16:25:47.901 0 201
25/06/2022 16:25:48.101 0 200
25/06/2022 16:25:48.302 0 201
25/06/2022 16:25:48.504 0 202
25/06/2022 16:25:48.704 0 200
25/06/2022 16:25:48.904 1 200
25/06/2022 16:25:49.105 7 201
25/06/2022 16:25:49.312 1 207
25/06/2022 16:25:49.513 0 201
25/06/2022 16:25:49.727 0 214
25/06/2022 16:25:49.927 0 200
25/06/2022 16:25:50.130 0 203
25/06/2022 16:25:50.336 0 206
25/06/2022 16:25:50.536 1 200
25/06/2022 16:25:50.740 0 204
25/06/2022 16:25:50.952 0 212
25/06/2022 16:25:51.152 1 200
25/06/2022 16:25:51.355 0 203
25/06/2022 16:25:51.764 0 409
25/06/2022 16:25:51.965 1 201
25/06/2022 16:25:52.166 0 201
25/06/2022 16:25:52.366 1 200
25/06/2022 16:25:52.583 0 217
25/06/2022 16:25:52.783 0 200
25/06/2022 16:25:52.984 0 201
25/06/2022 16:25:53.184 0 200
25/06/2022 16:25:53.384 1 200
25/06/2022 16:25:53.585 0 201
25/06/2022 16:25:53.785 0 200
25/06/2022 16:25:53.986 0 201
25/06/2022 16:25:54.186 0 200
25/06/2022 16:25:54.390 0 204
25/06/2022 16:25:54.590 1 200
25/06/2022 16:25:54.791 0 201
25/06/2022 16:25:54.991 0 200
25/06/2022 16:25:55.192 0 201
25/06/2022 16:25:55.392 0 200
25/06/2022 16:25:55.596 0 204
25/06/2022 16:25:55.797 0 201
25/06/2022 16:25:55.998 0 201
25/06/2022 16:25:56.200 0 202
25/06/2022 16:25:56.402 0 202
25/06/2022 16:25:56.603 0 201
25/06/2022 16:25:56.803 0 200
25/06/2022 16:25:57.003 0 200
25/06/2022 16:25:57.205 0 202
25/06/2022 16:25:57.405 0 200
25/06/2022 16:25:57.605 1 200
25/06/2022 16:25:57.806 0 201
25/06/2022 16:25:58.006 1 200
25/06/2022 16:25:58.207 0 201
25/06/2022 16:25:58.407 0 200
25/06/2022 16:25:58.608 0 201
25/06/2022 16:25:58.808 0 200
25/06/2022 16:25:59.008 0 200
25/06/2022 16:25:59.208 0 200
25/06/2022 16:25:59.409 0 201
25/06/2022 16:25:59.609 0 200
25/06/2022 16:25:59.814 0 205
25/06/2022 16:26:00.014 0 200
25/06/2022 16:26:00.214 0 200
25/06/2022 16:26:00.415 0 201
25/06/2022 16:26:00.615 0 200
25/06/2022 16:26:00.815 0 200
25/06/2022 16:26:01.015 0 200
25/06/2022 16:26:01.215 1 200
25/06/2022 16:26:01.416 0 201
25/06/2022 16:26:01.616 0 200
25/06/2022 16:26:01.816 1 200
25/06/2022 16:26:02.017 0 201
25/06/2022 16:26:02.217 0 200
25/06/2022 16:26:02.418 0 201
25/06/2022 16:26:02.618 1 200
25/06/2022 16:26:02.818 0 200
25/06/2022 16:26:03.018 0 200
25/06/2022 16:26:03.218 1 200
25/06/2022 16:26:03.419 1 201
25/06/2022 16:26:03.620 0 201
25/06/2022 16:26:03.820 0 200
25/06/2022 16:26:04.020 0 200
25/06/2022 16:26:04.221 0 201
25/06/2022 16:26:04.421 0 200
25/06/2022 16:26:04.621 0 200
25/06/2022 16:26:04.822 1 201
25/06/2022 16:26:05.023 0 201
25/06/2022 16:26:05.223 0 200
25/06/2022 16:26:05.423 0 200
25/06/2022 16:26:05.625 0 202
25/06/2022 16:26:05.825 1 200
25/06/2022 16:26:06.026 0 201
25/06/2022 16:26:06.226 0 200
25/06/2022 16:26:06.426 1 200
25/06/2022 16:26:06.627 0 201
25/06/2022 16:26:06.827 0 200
25/06/2022 16:26:07.027 0 200
25/06/2022 16:26:07.227 0 200
25/06/2022 16:26:07.427 1 200
25/06/2022 16:26:07.628 0 201
25/06/2022 16:26:07.828 0 200
